coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10,coeff_11,coeff_12,coeff_13,coeff_14,coeff_15,coeff_16,coeff_17,coeff_18,coeff_19,coeff_20,coeff_21,coeff_22,coeff_23,coeff_24,support_index,support_amplitude,a6,a18,t,r,label,experiment,holdout,abs_support_amplitude,a6_positive,a6_negative,a6_abs,a18_abs,support_nonzero_count,active_support_slots,paired_resonance,reverse_resonance,support_face,support_bucket,threshold_zone
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,-134,71,0,0,0,0,0,0,17,-134,-72,71,25000,2,t=25000;r=2,igp24_synthetic,False,134,False,True,72,71,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,-98,-40,0,0,0,0,0,0,17,-98,-72,-40,25000,2,t=25000;r=2,igp24_synthetic,False,98,False,True,72,40,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,98,-40,0,0,0,0,0,0,17,98,70,-40,25000,2,t=25000;r=2,igp24_synthetic,False,98,True,False,70,40,1,17,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,122,0,0,0,0,0,71,0,0,0,0,0,0,12,122,71,71,24979,4,t=24979;r=4,igp24_synthetic,True,122,True,False,71,71,1,12,True,False,x12_base,x12_base,boundary
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,-120,0,0,0,0,0,0,0,0,0,15,-120,-72,0,25000,2,t=25000;r=2,igp24_synthetic,False,120,False,True,72,0,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,121,0,0,-40,0,0,0,0,0,0,15,121,-90,-40,25000,2,t=25000;r=2,igp24_synthetic,False,121,False,True,90,40,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,-112,-140,0,0,0,0,0,0,17,-112,72,-140,25000,6,t=25000;r=6,igp24_synthetic,True,112,True,False,72,140,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-72,0,0,0,0,0,-129,0,0,0,0,0,-40,0,0,0,0,0,0,12,-129,-72,-40,24979,2,t=24979;r=2,igp24_synthetic,False,129,False,True,72,40,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,70,0,0,0,0,0,117,0,0,0,0,0,71,0,0,0,0,0,0,12,117,70,71,24979,2,t=24979;r=2,igp24_synthetic,False,117,True,False,70,71,1,12,True,False,x12_base,x12_base,low
0,0,0,0,0,0,20,0,0,0,0,0,0,138,0,0,0,0,35,0,0,0,0,0,0,13,138,20,35,25000,2,t=25000;r=2,igp24_synthetic,False,138,True,False,20,35,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,107,-40,0,0,0,0,0,0,17,107,72,-40,25000,6,t=25000;r=6,igp24_synthetic,True,107,True,False,72,40,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-90,0,0,0,0,0,0,-124,0,0,0,0,-40,0,0,0,0,0,0,13,-124,-90,-40,25000,2,t=25000;r=2,igp24_synthetic,False,124,False,True,90,40,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,-120,0,0,0,0,0,-140,0,0,0,0,0,0,12,-120,-30,-140,24979,2,t=24979;r=2,igp24_synthetic,False,120,False,True,30,140,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,-72,0,0,0,0,0,0,-101,0,0,0,0,71,0,0,0,0,0,0,13,-101,-72,71,25000,2,t=25000;r=2,igp24_synthetic,False,101,False,True,72,71,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,99,-140,0,0,0,0,0,0,17,99,110,-140,25000,6,t=25000;r=6,igp24_synthetic,True,99,True,False,110,140,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,110,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,13,136,110,0,25000,6,t=25000;r=6,igp24_synthetic,False,136,True,False,110,0,1,13,False,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,-98,0,0,35,0,0,0,0,0,0,15,-98,-90,35,25000,2,t=25000;r=2,igp24_synthetic,False,98,False,True,90,35,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,-114,120,0,0,0,0,0,0,17,-114,85,120,25000,6,t=25000;r=6,igp24_synthetic,True,114,True,False,85,120,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,85,0,0,0,0,0,0,100,0,0,0,0,-140,0,0,0,0,0,0,13,100,85,-140,25000,6,t=25000;r=6,igp24_synthetic,False,100,True,False,85,140,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,70,0,0,0,0,0,0,95,0,0,0,0,-140,0,0,0,0,0,0,13,95,70,-140,25000,2,t=25000;r=2,igp24_synthetic,False,95,True,False,70,140,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,135,0,0,35,0,0,0,0,0,0,15,135,-72,35,25000,2,t=25000;r=2,igp24_synthetic,False,135,False,True,72,35,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,-123,0,0,0,0,0,0,0,0,0,15,-123,70,0,25000,2,t=25000;r=2,igp24_synthetic,False,123,True,False,70,0,1,15,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,120,0,0,0,0,-40,0,0,0,0,0,0,13,120,-30,-40,25000,2,t=25000;r=2,igp24_synthetic,False,120,False,True,30,40,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,72,0,0,0,0,0,0,-127,0,0,0,0,-140,0,0,0,0,0,0,13,-127,72,-140,25000,6,t=25000;r=6,igp24_synthetic,False,127,True,False,72,140,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-72,0,0,0,0,0,99,0,0,0,0,0,-40,0,0,0,0,0,0,12,99,-72,-40,24979,2,t=24979;r=2,igp24_synthetic,False,99,False,True,72,40,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,35,0,0,0,0,0,0,15,131,0,35,25000,2,t=25000;r=2,igp24_synthetic,False,131,False,False,0,35,1,15,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,-115,0,0,35,0,0,0,0,0,0,15,-115,71,35,25000,4,t=25000;r=4,igp24_synthetic,False,115,True,False,71,35,1,15,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,-118,-140,0,0,0,0,0,0,17,-118,-72,-140,25000,2,t=25000;r=2,igp24_synthetic,False,118,False,True,72,140,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,-106,0,0,0,0,0,0,0,0,0,15,-106,72,0,25000,6,t=25000;r=6,igp24_synthetic,False,106,True,False,72,0,1,15,False,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,-130,0,0,120,0,0,0,0,0,0,15,-130,85,120,25000,6,t=25000;r=6,igp24_synthetic,False,130,True,False,85,120,1,15,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,-138,-40,0,0,0,0,0,0,17,-138,71,-40,25000,4,t=25000;r=4,igp24_synthetic,False,138,True,False,71,40,1,17,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,15,117,-72,0,25000,2,t=25000;r=2,igp24_synthetic,False,117,False,True,72,0,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,-135,0,0,0,0,0,-40,0,0,0,0,0,0,12,-135,-30,-40,24979,2,t=24979;r=2,igp24_synthetic,False,135,False,True,30,40,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,120,0,0,0,0,0,0,13,95,0,120,25000,2,t=25000;r=2,igp24_synthetic,False,95,False,False,0,120,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,-113,71,0,0,0,0,0,0,17,-113,-30,71,25000,2,t=25000;r=2,igp24_synthetic,False,113,False,True,30,71,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,0,-120,0,0,0,0,120,0,0,0,0,0,0,13,-120,85,120,25000,6,t=25000;r=6,igp24_synthetic,False,120,True,False,85,120,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-90,0,0,0,0,0,132,0,0,0,0,0,120,0,0,0,0,0,0,12,132,-90,120,24979,2,t=24979;r=2,igp24_synthetic,False,132,False,True,90,120,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,-72,0,0,0,0,0,136,0,0,0,0,0,35,0,0,0,0,0,0,12,136,-72,35,24979,2,t=24979;r=2,igp24_synthetic,False,136,False,True,72,35,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,107,0,0,71,0,0,0,0,0,0,15,107,20,71,25000,2,t=25000;r=2,igp24_synthetic,False,107,True,False,20,71,1,15,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,107,0,0,71,0,0,0,0,0,0,15,107,-30,71,25000,2,t=25000;r=2,igp24_synthetic,False,107,False,True,30,71,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,-111,0,0,-140,0,0,0,0,0,0,15,-111,-30,-140,25000,2,t=25000;r=2,igp24_synthetic,False,111,False,True,30,140,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,0,-105,0,0,0,0,71,0,0,0,0,0,0,13,-105,85,71,25000,6,t=25000;r=6,igp24_synthetic,False,105,True,False,85,71,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-72,0,0,0,0,0,0,-132,0,0,0,0,0,0,0,0,0,0,0,13,-132,-72,0,25000,2,t=25000;r=2,igp24_synthetic,False,132,False,True,72,0,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,137,-40,0,0,0,0,0,0,17,137,20,-40,25000,2,t=25000;r=2,igp24_synthetic,False,137,True,False,20,40,1,17,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,0,-108,0,0,0,0,71,0,0,0,0,0,0,13,-108,85,71,25000,6,t=25000;r=6,igp24_synthetic,False,108,True,False,85,71,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,72,0,0,0,0,0,-101,0,0,0,0,0,0,0,0,0,0,0,0,12,-101,72,0,24979,6,t=24979;r=6,igp24_synthetic,False,101,True,False,72,0,1,12,False,False,x12_base,x12_base,high
0,0,0,0,0,0,85,0,0,0,0,0,135,0,0,0,0,0,-40,0,0,0,0,0,0,12,135,85,-40,24979,6,t=24979;r=6,igp24_synthetic,False,135,True,False,85,40,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,0,0,0,0,0,0,0,-132,0,0,0,0,-40,0,0,0,0,0,0,13,-132,0,-40,25000,2,t=25000;r=2,igp24_synthetic,False,132,False,False,0,40,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,99,0,0,0,0,0,35,0,0,0,0,0,0,12,99,85,35,24979,6,t=24979;r=6,igp24_synthetic,False,99,True,False,85,35,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,17,121,-72,0,25000,2,t=25000;r=2,igp24_synthetic,False,121,False,True,72,0,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,122,0,0,0,0,0,-140,0,0,0,0,0,0,12,122,85,-140,24979,6,t=24979;r=6,igp24_synthetic,False,122,True,False,85,140,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,-99,-140,0,0,0,0,0,0,17,-99,-72,-140,25000,2,t=25000;r=2,igp24_synthetic,False,99,False,True,72,140,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,-134,0,0,0,0,0,0,0,17,-134,70,0,25000,2,t=25000;r=2,igp24_synthetic,False,134,True,False,70,0,1,17,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,72,0,0,0,0,0,0,-102,0,0,0,0,0,0,0,0,0,0,0,13,-102,72,0,25000,6,t=25000;r=6,igp24_synthetic,False,102,True,False,72,0,1,13,False,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-90,0,0,0,0,0,117,0,0,0,0,0,-40,0,0,0,0,0,0,12,117,-90,-40,24979,2,t=24979;r=2,igp24_synthetic,False,117,False,True,90,40,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,-40,0,0,0,0,0,0,15,134,0,-40,25000,2,t=25000;r=2,igp24_synthetic,False,134,False,False,0,40,1,15,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,0,112,0,0,0,0,35,0,0,0,0,0,0,13,112,85,35,25000,6,t=25000;r=6,igp24_synthetic,False,112,True,False,85,35,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,72,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,12,111,72,0,24979,6,t=24979;r=6,igp24_synthetic,False,111,True,False,72,0,1,12,False,False,x12_base,x12_base,high
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,113,0,0,71,0,0,0,0,0,0,15,113,110,71,25000,6,t=25000;r=6,igp24_synthetic,False,113,True,False,110,71,1,15,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,118,0,0,120,0,0,0,0,0,0,15,118,-72,120,25000,2,t=25000;r=2,igp24_synthetic,False,118,False,True,72,120,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,140,0,0,0,0,71,0,0,0,0,0,0,13,140,70,71,25000,2,t=25000;r=2,igp24_synthetic,False,140,True,False,70,71,1,13,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,72,0,0,0,0,0,0,123,0,0,0,0,120,0,0,0,0,0,0,13,123,72,120,25000,6,t=25000;r=6,igp24_synthetic,False,123,True,False,72,120,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-90,0,0,0,0,0,-99,0,0,0,0,0,35,0,0,0,0,0,0,12,-99,-90,35,24979,2,t=24979;r=2,igp24_synthetic,False,99,False,True,90,35,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,120,-40,0,0,0,0,0,0,17,120,85,-40,25000,6,t=25000;r=6,igp24_synthetic,True,120,True,False,85,40,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,71,0,0,0,0,0,-133,0,0,0,0,0,-140,0,0,0,0,0,0,12,-133,71,-140,24979,4,t=24979;r=4,igp24_synthetic,True,133,True,False,71,140,1,12,True,False,x12_base,x12_base,boundary
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,95,-40,0,0,0,0,0,0,17,95,71,-40,25000,4,t=25000;r=4,igp24_synthetic,False,95,True,False,71,40,1,17,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,-119,35,0,0,0,0,0,0,17,-119,71,35,25000,4,t=25000;r=4,igp24_synthetic,False,119,True,False,71,35,1,17,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,-90,0,0,0,0,0,105,0,0,0,0,0,71,0,0,0,0,0,0,12,105,-90,71,24979,2,t=24979;r=2,igp24_synthetic,False,105,False,True,90,71,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,110,0,0,0,0,0,0,120,0,0,0,0,-140,0,0,0,0,0,0,13,120,110,-140,25000,6,t=25000;r=6,igp24_synthetic,False,120,True,False,110,140,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,35,0,0,0,0,0,0,15,96,0,35,25000,2,t=25000;r=2,igp24_synthetic,False,96,False,False,0,35,1,15,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,119,0,0,0,0,0,-140,0,0,0,0,0,0,12,119,85,-140,24979,6,t=24979;r=6,igp24_synthetic,False,119,True,False,85,140,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,71,0,0,0,0,0,0,-137,0,0,0,0,0,0,0,0,0,0,0,13,-137,71,0,25000,4,t=25000;r=4,igp24_synthetic,False,137,True,False,71,0,1,13,False,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,-108,0,0,120,0,0,0,0,0,0,15,-108,110,120,25000,6,t=25000;r=6,igp24_synthetic,False,108,True,False,110,120,1,15,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,119,0,0,-140,0,0,0,0,0,0,15,119,70,-140,25000,2,t=25000;r=2,igp24_synthetic,False,119,True,False,70,140,1,15,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,139,0,0,-40,0,0,0,0,0,0,15,139,110,-40,25000,6,t=25000;r=6,igp24_synthetic,False,139,True,False,110,40,1,15,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,35,0,0,0,0,0,0,15,99,0,35,25000,2,t=25000;r=2,igp24_synthetic,False,99,False,False,0,35,1,15,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-72,0,0,0,0,0,0,137,0,0,0,0,71,0,0,0,0,0,0,13,137,-72,71,25000,2,t=25000;r=2,igp24_synthetic,False,137,False,True,72,71,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,110,0,0,0,0,0,0,128,0,0,0,0,71,0,0,0,0,0,0,13,128,110,71,25000,6,t=25000;r=6,igp24_synthetic,False,128,True,False,110,71,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-30,0,0,0,0,0,0,102,0,0,0,0,120,0,0,0,0,0,0,13,102,-30,120,25000,2,t=25000;r=2,igp24_synthetic,False,102,False,True,30,120,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,137,0,0,0,0,0,-140,0,0,0,0,0,0,12,137,-30,-140,24979,2,t=24979;r=2,igp24_synthetic,False,137,False,True,30,140,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,107,0,0,-140,0,0,0,0,0,0,15,107,-72,-140,25000,2,t=25000;r=2,igp24_synthetic,False,107,False,True,72,140,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,71,0,0,0,0,0,0,17,135,0,71,25000,2,t=25000;r=2,igp24_synthetic,False,135,False,False,0,71,1,17,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,110,0,0,0,0,0,120,0,0,0,0,0,0,12,110,-30,120,24979,2,t=24979;r=2,igp24_synthetic,False,110,False,True,30,120,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,132,-140,0,0,0,0,0,0,17,132,71,-140,25000,4,t=25000;r=4,igp24_synthetic,False,132,True,False,71,140,1,17,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,110,0,0,0,0,0,105,0,0,0,0,0,35,0,0,0,0,0,0,12,105,110,35,24979,6,t=24979;r=6,igp24_synthetic,False,105,True,False,110,35,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,72,0,0,0,0,0,108,0,0,0,0,0,-140,0,0,0,0,0,0,12,108,72,-140,24979,6,t=24979;r=6,igp24_synthetic,False,108,True,False,72,140,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,71,0,0,0,0,0,103,0,0,0,0,0,120,0,0,0,0,0,0,12,103,71,120,24979,4,t=24979;r=4,igp24_synthetic,True,103,True,False,71,120,1,12,True,False,x12_base,x12_base,boundary
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,-116,35,0,0,0,0,0,0,17,-116,20,35,25000,2,t=25000;r=2,igp24_synthetic,False,116,True,False,20,35,1,17,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,-126,0,0,0,0,0,0,0,0,0,0,0,13,-126,-30,0,25000,2,t=25000;r=2,igp24_synthetic,False,126,False,True,30,0,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,35,0,0,0,0,0,0,15,122,0,35,25000,2,t=25000;r=2,igp24_synthetic,False,122,False,False,0,35,1,15,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,108,0,0,71,0,0,0,0,0,0,15,108,71,71,25000,4,t=25000;r=4,igp24_synthetic,False,108,True,False,71,71,1,15,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,-102,35,0,0,0,0,0,0,17,-102,-90,35,25000,2,t=25000;r=2,igp24_synthetic,False,102,False,True,90,35,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,125,0,0,120,0,0,0,0,0,0,15,125,70,120,25000,2,t=25000;r=2,igp24_synthetic,False,125,True,False,70,120,1,15,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,-124,0,0,35,0,0,0,0,0,0,15,-124,71,35,25000,4,t=25000;r=4,igp24_synthetic,False,124,True,False,71,35,1,15,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,85,0,0,0,0,0,0,110,0,0,0,0,-40,0,0,0,0,0,0,13,110,85,-40,25000,6,t=25000;r=6,igp24_synthetic,False,110,True,False,85,40,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,-131,0,0,-40,0,0,0,0,0,0,15,-131,110,-40,25000,6,t=25000;r=6,igp24_synthetic,False,131,True,False,110,40,1,15,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,20,0,0,0,0,0,-124,0,0,0,0,0,-40,0,0,0,0,0,0,12,-124,20,-40,24979,2,t=24979;r=2,igp24_synthetic,False,124,True,False,20,40,1,12,True,False,x12_base,x12_base,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,13,115,-30,0,25000,2,t=25000;r=2,igp24_synthetic,False,115,False,True,30,0,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,15,133,110,0,25000,6,t=25000;r=6,igp24_synthetic,False,133,True,False,110,0,1,15,False,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,13,122,0,0,25000,2,t=25000;r=2,igp24_synthetic,False,122,False,False,0,0,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,-110,0,0,-140,0,0,0,0,0,0,15,-110,-72,-140,25000,2,t=25000;r=2,igp24_synthetic,False,110,False,True,72,140,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,130,0,0,0,0,0,-140,0,0,0,0,0,0,12,130,70,-140,24979,2,t=24979;r=2,igp24_synthetic,False,130,True,False,70,140,1,12,True,False,x12_base,x12_base,low
0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,-104,0,0,0,0,0,0,0,17,-104,72,0,25000,6,t=25000;r=6,igp24_synthetic,True,104,True,False,72,0,1,17,False,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-30,0,0,0,0,0,0,-140,0,0,0,0,71,0,0,0,0,0,0,13,-140,-30,71,25000,2,t=25000;r=2,igp24_synthetic,False,140,False,True,30,71,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,15,125,0,0,25000,2,t=25000;r=2,igp24_synthetic,False,125,False,False,0,0,1,15,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,-131,-140,0,0,0,0,0,0,17,-131,70,-140,25000,2,t=25000;r=2,igp24_synthetic,False,131,True,False,70,140,1,17,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,-140,0,0,0,0,-140,0,0,0,0,0,0,13,-140,-30,-140,25000,2,t=25000;r=2,igp24_synthetic,False,140,False,True,30,140,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,-121,120,0,0,0,0,0,0,17,-121,-90,120,25000,2,t=25000;r=2,igp24_synthetic,False,121,False,True,90,120,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,-131,0,0,0,0,0,-140,0,0,0,0,0,0,12,-131,71,-140,24979,4,t=24979;r=4,igp24_synthetic,True,131,True,False,71,140,1,12,True,False,x12_base,x12_base,boundary
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,-97,120,0,0,0,0,0,0,17,-97,-72,120,25000,2,t=25000;r=2,igp24_synthetic,False,97,False,True,72,120,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,71,0,0,0,0,0,-109,0,0,0,0,0,120,0,0,0,0,0,0,12,-109,71,120,24979,4,t=24979;r=4,igp24_synthetic,True,109,True,False,71,120,1,12,True,False,x12_base,x12_base,boundary
0,0,0,0,0,0,85,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,12,132,85,0,24979,6,t=24979;r=6,igp24_synthetic,False,132,True,False,85,0,1,12,False,False,x12_base,x12_base,high
